id	url	artifact_path	headers_path	artifact_sha256	headers_sha256	retrieved_at	http_status	last_modified	notes
2602.11988v1	https://arxiv.org/html/2602.11988v1	data/primary/AR26/pages/2602.11988v1/index.html	data/primary/AR26/pages/2602.11988v1/response-headers.txt	0662d969f485db953d859a8e21742a5230be402dd145bd27dd75123b550df1c6	bfb0d4b958abf45998f89a8d378e6e01dfc6e6f068ea83860e44650939b9657c	2026-06-03T12:51:36Z	200	Thu, 26 Feb 2026 21:55:39 GMT	Full HTML snapshot saved locally; page is public and kept with redacted headers.
