id	url	artifact_path	headers_path	artifact_sha256	headers_sha256	retrieved_at	http_status	last_modified	notes
2601.20404v2	https://arxiv.org/html/2601.20404v2	knowledge/data/ar12/items/2601.20404v2/index.html	knowledge/data/ar12/items/2601.20404v2/response-headers.txt	f46ac15435addf382efebf240dec442d815596244278e41c56a113ffa52d4b0c	3f5dc8d19ecaf3675079c13acb37ef8c8b6749238b980e1f74e9633cd0bdbb67	2026-06-03T12:51:36Z	200	Tue, 31 Mar 2026 01:26:57 GMT	Full HTML snapshot saved locally; page is public and kept with redacted headers.
